,model,persona,variant,pid,vda,vda_normalized
3892,wizardlm2,Man,accuracy,92.0,0.7100000000000001,0.11470000000000002
3893,wizardlm2,Man,accuracy,93.0,0.74,0.14469999999999994
3894,wizardlm2,Man,accuracy,94.0,0.67,0.07469999999999999
3895,wizardlm2,Man,accuracy,95.0,0.6799999999999999,0.08469999999999989
3896,wizardlm2,Man,accuracy,96.0,0.73,0.13469999999999993
3897,wizardlm2,Man,accuracy,97.0,0.72,0.12469999999999992
3898,wizardlm2,Man,accuracy,98.0,0.7,0.1046999999999999
3899,wizardlm2,Man,accuracy,99.0,0.7100000000000001,0.11470000000000002
3900,wizardlm2,Woman,accuracy,0.0,0.6799999999999999,0.08469999999999989
3901,wizardlm2,Woman,accuracy,1.0,0.74,0.14469999999999994
3902,wizardlm2,Woman,accuracy,2.0,0.72,0.12469999999999992
3903,wizardlm2,Woman,accuracy,3.0,0.72,0.12469999999999992
3904,wizardlm2,Woman,accuracy,4.0,0.74,0.14469999999999994
3905,wizardlm2,Woman,accuracy,5.0,0.7,0.1046999999999999
3906,wizardlm2,Woman,accuracy,6.0,0.73,0.13469999999999993
3907,wizardlm2,Woman,accuracy,7.0,0.73,0.13469999999999993
3908,wizardlm2,Woman,accuracy,8.0,0.75,0.15469999999999995
3909,wizardlm2,Woman,accuracy,9.0,0.73,0.13469999999999993
3910,wizardlm2,Woman,accuracy,10.0,0.6900000000000001,0.0947
3911,wizardlm2,Woman,accuracy,11.0,0.72,0.12469999999999992
3912,wizardlm2,Woman,accuracy,12.0,0.74,0.14469999999999994
3913,wizardlm2,Woman,accuracy,13.0,0.73,0.13469999999999993
3914,wizardlm2,Woman,accuracy,14.0,0.72,0.12469999999999992
3915,wizardlm2,Woman,accuracy,15.0,0.73,0.13469999999999993
3916,wizardlm2,Woman,accuracy,16.0,0.65,0.05469999999999997
3917,wizardlm2,Woman,accuracy,17.0,0.72,0.12469999999999992
3918,wizardlm2,Woman,accuracy,18.0,0.71,0.11469999999999991
3919,wizardlm2,Woman,accuracy,19.0,0.72,0.12469999999999992
3920,wizardlm2,Woman,accuracy,20.0,0.73,0.13469999999999993
3921,wizardlm2,Woman,accuracy,21.0,0.74,0.14469999999999994
3922,wizardlm2,Woman,accuracy,22.0,0.73,0.13469999999999993
3923,wizardlm2,Woman,accuracy,23.0,0.72,0.12469999999999992
3924,wizardlm2,Woman,accuracy,24.0,0.73,0.13469999999999993
3925,wizardlm2,Woman,accuracy,25.0,0.67,0.07469999999999999
3926,wizardlm2,Woman,accuracy,26.0,0.6900000000000001,0.0947
3927,wizardlm2,Woman,accuracy,27.0,0.67,0.07469999999999999
3928,wizardlm2,Woman,accuracy,28.0,0.72,0.12469999999999992
3929,wizardlm2,Woman,accuracy,29.0,0.71,0.11469999999999991
3930,wizardlm2,Woman,accuracy,30.0,0.73,0.13469999999999993
3931,wizardlm2,Woman,accuracy,31.0,0.6900000000000001,0.0947
3932,wizardlm2,Woman,accuracy,32.0,0.75,0.15469999999999995
3933,wizardlm2,Woman,accuracy,33.0,0.7100000000000001,0.11470000000000002
3934,wizardlm2,Woman,accuracy,34.0,0.63,0.03469999999999995
3935,wizardlm2,Woman,accuracy,35.0,0.75,0.15469999999999995
3936,wizardlm2,Woman,accuracy,36.0,0.72,0.12469999999999992
3937,wizardlm2,Woman,accuracy,37.0,0.76,0.16469999999999996
3938,wizardlm2,Woman,accuracy,38.0,0.74,0.14469999999999994
3939,wizardlm2,Woman,accuracy,39.0,0.72,0.12469999999999992
3940,wizardlm2,Woman,accuracy,40.0,0.72,0.12469999999999992
3941,wizardlm2,Woman,accuracy,41.0,0.6799999999999999,0.08469999999999989
3942,wizardlm2,Woman,accuracy,42.0,0.72,0.12469999999999992
3943,wizardlm2,Woman,accuracy,43.0,0.74,0.14469999999999994
3944,wizardlm2,Woman,accuracy,44.0,0.74,0.14469999999999994
3945,wizardlm2,Woman,accuracy,45.0,0.76,0.16469999999999996
3946,wizardlm2,Woman,accuracy,46.0,0.73,0.13469999999999993
3947,wizardlm2,Woman,accuracy,47.0,0.6799999999999999,0.08469999999999989
3948,wizardlm2,Woman,accuracy,48.0,0.73,0.13469999999999993
3949,wizardlm2,Woman,accuracy,49.0,0.75,0.15469999999999995
3950,wizardlm2,Woman,accuracy,50.0,0.71,0.11469999999999991
3951,wizardlm2,Woman,accuracy,51.0,0.72,0.12469999999999992
3952,wizardlm2,Woman,accuracy,52.0,0.6799999999999999,0.08469999999999989
3953,wizardlm2,Woman,accuracy,53.0,0.76,0.16469999999999996
3954,wizardlm2,Woman,accuracy,54.0,0.77,0.17469999999999997
3955,wizardlm2,Woman,accuracy,55.0,0.73,0.13469999999999993
3956,wizardlm2,Woman,accuracy,56.0,0.75,0.15469999999999995
3957,wizardlm2,Woman,accuracy,57.0,0.74,0.14469999999999994
3958,wizardlm2,Woman,accuracy,58.0,0.73,0.13469999999999993
3959,wizardlm2,Woman,accuracy,59.0,0.77,0.17469999999999997
3960,wizardlm2,Woman,accuracy,60.0,0.73,0.13469999999999993
3961,wizardlm2,Woman,accuracy,61.0,0.75,0.15469999999999995
3962,wizardlm2,Woman,accuracy,62.0,0.67,0.07469999999999999
3963,wizardlm2,Woman,accuracy,63.0,0.74,0.14469999999999994
3964,wizardlm2,Woman,accuracy,64.0,0.74,0.14469999999999994
3965,wizardlm2,Woman,accuracy,65.0,0.72,0.12469999999999992
3966,wizardlm2,Woman,accuracy,66.0,0.74,0.14469999999999994
3967,wizardlm2,Woman,accuracy,67.0,0.7,0.1046999999999999
3968,wizardlm2,Woman,accuracy,68.0,0.75,0.15469999999999995
3969,wizardlm2,Woman,accuracy,69.0,0.73,0.13469999999999993
3970,wizardlm2,Woman,accuracy,70.0,0.6799999999999999,0.08469999999999989
3971,wizardlm2,Woman,accuracy,71.0,0.71,0.11469999999999991
3972,wizardlm2,Woman,accuracy,72.0,0.72,0.12469999999999992
3973,wizardlm2,Woman,accuracy,73.0,0.6900000000000001,0.0947
3974,wizardlm2,Woman,accuracy,74.0,0.75,0.15469999999999995
3975,wizardlm2,Woman,accuracy,75.0,0.73,0.13469999999999993
3976,wizardlm2,Woman,accuracy,76.0,0.76,0.16469999999999996
3977,wizardlm2,Woman,accuracy,77.0,0.73,0.13469999999999993
3978,wizardlm2,Woman,accuracy,78.0,0.71,0.11469999999999991
3979,wizardlm2,Woman,accuracy,79.0,0.7100000000000001,0.11470000000000002
3980,wizardlm2,Woman,accuracy,80.0,0.7,0.1046999999999999
3981,wizardlm2,Woman,accuracy,81.0,0.71,0.11469999999999991
3982,wizardlm2,Woman,accuracy,82.0,0.73,0.13469999999999993
3983,wizardlm2,Woman,accuracy,83.0,0.6900000000000001,0.0947
3984,wizardlm2,Woman,accuracy,84.0,0.7,0.1046999999999999
3985,wizardlm2,Woman,accuracy,85.0,0.73,0.13469999999999993
3986,wizardlm2,Woman,accuracy,86.0,0.67,0.07469999999999999
3987,wizardlm2,Woman,accuracy,87.0,0.74,0.14469999999999994
3988,wizardlm2,Woman,accuracy,88.0,0.73,0.13469999999999993
3989,wizardlm2,Woman,accuracy,89.0,0.73,0.13469999999999993
3990,wizardlm2,Woman,accuracy,90.0,0.6900000000000001,0.0947
3991,wizardlm2,Woman,accuracy,91.0,0.74,0.14469999999999994
3992,wizardlm2,Woman,accuracy,92.0,0.74,0.14469999999999994
3993,wizardlm2,Woman,accuracy,93.0,0.76,0.16469999999999996
3994,wizardlm2,Woman,accuracy,94.0,0.75,0.15469999999999995
3995,wizardlm2,Woman,accuracy,95.0,0.72,0.12469999999999992
3996,wizardlm2,Woman,accuracy,96.0,0.71,0.11469999999999991
3997,wizardlm2,Woman,accuracy,97.0,0.72,0.12469999999999992
3998,wizardlm2,Woman,accuracy,98.0,0.73,0.13469999999999993
3999,wizardlm2,Woman,accuracy,99.0,0.72,0.12469999999999992
4000,gpt-3.5-turbo-0125,Atheist,accuracy,0.0,0.6,-0.17489999999999994
4001,gpt-3.5-turbo-0125,Atheist,accuracy,1.0,0.61,-0.16489999999999994
4002,gpt-3.5-turbo-0125,Atheist,accuracy,2.0,0.61,-0.16489999999999994
4003,gpt-3.5-turbo-0125,Atheist,accuracy,3.0,0.62,-0.15489999999999993
4004,gpt-3.5-turbo-0125,Atheist,accuracy,4.0,0.64,-0.1348999999999999
4005,gpt-3.5-turbo-0125,Atheist,accuracy,5.0,0.65,-0.1248999999999999
4006,gpt-3.5-turbo-0125,Atheist,accuracy,6.0,0.6,-0.17489999999999994
4007,gpt-3.5-turbo-0125,Atheist,accuracy,7.0,0.63,-0.14489999999999992
4008,gpt-3.5-turbo-0125,Atheist,accuracy,8.0,0.63,-0.14489999999999992
4009,gpt-3.5-turbo-0125,Atheist,accuracy,9.0,0.62,-0.15489999999999993
4010,gpt-3.5-turbo-0125,Atheist,accuracy,10.0,0.63,-0.14489999999999992
4011,gpt-3.5-turbo-0125,Atheist,accuracy,11.0,0.6599999999999999,-0.1149
4012,gpt-3.5-turbo-0125,Atheist,accuracy,12.0,0.61,-0.16489999999999994
4013,gpt-3.5-turbo-0125,Atheist,accuracy,13.0,0.61,-0.16489999999999994
4014,gpt-3.5-turbo-0125,Atheist,accuracy,14.0,0.63,-0.14489999999999992
4015,gpt-3.5-turbo-0125,Atheist,accuracy,15.0,0.63,-0.14489999999999992
4016,gpt-3.5-turbo-0125,Atheist,accuracy,16.0,0.63,-0.14489999999999992
4017,gpt-3.5-turbo-0125,Atheist,accuracy,17.0,0.65,-0.1248999999999999
4018,gpt-3.5-turbo-0125,Atheist,accuracy,18.0,0.62,-0.15489999999999993
4019,gpt-3.5-turbo-0125,Atheist,accuracy,19.0,0.64,-0.1348999999999999
4020,gpt-3.5-turbo-0125,Atheist,accuracy,20.0,0.61,-0.16489999999999994
4021,gpt-3.5-turbo-0125,Atheist,accuracy,21.0,0.61,-0.16489999999999994
4022,gpt-3.5-turbo-0125,Atheist,accuracy,22.0,0.63,-0.14489999999999992
4023,gpt-3.5-turbo-0125,Atheist,accuracy,23.0,0.63,-0.14489999999999992
4024,gpt-3.5-turbo-0125,Atheist,accuracy,24.0,0.62,-0.15489999999999993
4025,gpt-3.5-turbo-0125,Atheist,accuracy,25.0,0.63,-0.14489999999999992
4026,gpt-3.5-turbo-0125,Atheist,accuracy,26.0,0.62,-0.15489999999999993
4027,gpt-3.5-turbo-0125,Atheist,accuracy,27.0,0.61,-0.16489999999999994
4028,gpt-3.5-turbo-0125,Atheist,accuracy,28.0,0.6,-0.17489999999999994
4029,gpt-3.5-turbo-0125,Atheist,accuracy,29.0,0.6599999999999999,-0.1149
4030,gpt-3.5-turbo-0125,Atheist,accuracy,30.0,0.63,-0.14489999999999992
4031,gpt-3.5-turbo-0125,Atheist,accuracy,31.0,0.62,-0.15489999999999993
4032,gpt-3.5-turbo-0125,Atheist,accuracy,32.0,0.61,-0.16489999999999994
4033,gpt-3.5-turbo-0125,Atheist,accuracy,33.0,0.63,-0.14489999999999992
4034,gpt-3.5-turbo-0125,Atheist,accuracy,34.0,0.65,-0.1248999999999999
4035,gpt-3.5-turbo-0125,Atheist,accuracy,35.0,0.64,-0.1348999999999999
4036,gpt-3.5-turbo-0125,Atheist,accuracy,36.0,0.6,-0.17489999999999994
4037,gpt-3.5-turbo-0125,Atheist,accuracy,37.0,0.62,-0.15489999999999993
4038,gpt-3.5-turbo-0125,Atheist,accuracy,38.0,0.62,-0.15489999999999993
4039,gpt-3.5-turbo-0125,Atheist,accuracy,39.0,0.64,-0.1348999999999999
4040,gpt-3.5-turbo-0125,Atheist,accuracy,40.0,0.63,-0.14489999999999992
4041,gpt-3.5-turbo-0125,Atheist,accuracy,41.0,0.62,-0.15489999999999993
4042,gpt-3.5-turbo-0125,Atheist,accuracy,42.0,0.64,-0.1348999999999999
4043,gpt-3.5-turbo-0125,Atheist,accuracy,43.0,0.64,-0.1348999999999999
4044,gpt-3.5-turbo-0125,Atheist,accuracy,44.0,0.5700000000000001,-0.20489999999999986
4045,gpt-3.5-turbo-0125,Atheist,accuracy,45.0,0.61,-0.16489999999999994
4046,gpt-3.5-turbo-0125,Atheist,accuracy,46.0,0.63,-0.14489999999999992
4047,gpt-3.5-turbo-0125,Atheist,accuracy,47.0,0.62,-0.15489999999999993
4048,gpt-3.5-turbo-0125,Atheist,accuracy,48.0,0.63,-0.14489999999999992
4049,gpt-3.5-turbo-0125,Atheist,accuracy,49.0,0.61,-0.16489999999999994
4050,gpt-3.5-turbo-0125,Atheist,accuracy,50.0,0.64,-0.1348999999999999
4051,gpt-3.5-turbo-0125,Atheist,accuracy,51.0,0.63,-0.14489999999999992
4052,gpt-3.5-turbo-0125,Atheist,accuracy,52.0,0.64,-0.1348999999999999
4053,gpt-3.5-turbo-0125,Atheist,accuracy,53.0,0.62,-0.15489999999999993
4054,gpt-3.5-turbo-0125,Atheist,accuracy,54.0,0.6,-0.17489999999999994
4055,gpt-3.5-turbo-0125,Atheist,accuracy,55.0,0.6,-0.17489999999999994
4056,gpt-3.5-turbo-0125,Atheist,accuracy,56.0,0.65,-0.1248999999999999
4057,gpt-3.5-turbo-0125,Atheist,accuracy,57.0,0.67,-0.10489999999999988
4058,gpt-3.5-turbo-0125,Atheist,accuracy,58.0,0.5900000000000001,-0.18489999999999984
4059,gpt-3.5-turbo-0125,Atheist,accuracy,59.0,0.64,-0.1348999999999999
4060,gpt-3.5-turbo-0125,Atheist,accuracy,60.0,0.6,-0.17489999999999994
4061,gpt-3.5-turbo-0125,Atheist,accuracy,61.0,0.61,-0.16489999999999994
4062,gpt-3.5-turbo-0125,Atheist,accuracy,62.0,0.64,-0.1348999999999999
4063,gpt-3.5-turbo-0125,Atheist,accuracy,63.0,0.63,-0.14489999999999992
4064,gpt-3.5-turbo-0125,Atheist,accuracy,64.0,0.6,-0.17489999999999994
4065,gpt-3.5-turbo-0125,Atheist,accuracy,65.0,0.62,-0.15489999999999993
4066,gpt-3.5-turbo-0125,Atheist,accuracy,66.0,0.58,-0.19489999999999996
4067,gpt-3.5-turbo-0125,Atheist,accuracy,67.0,0.63,-0.14489999999999992
4068,gpt-3.5-turbo-0125,Atheist,accuracy,68.0,0.6599999999999999,-0.1149
4069,gpt-3.5-turbo-0125,Atheist,accuracy,69.0,0.6,-0.17489999999999994
4070,gpt-3.5-turbo-0125,Atheist,accuracy,70.0,0.61,-0.16489999999999994
4071,gpt-3.5-turbo-0125,Atheist,accuracy,71.0,0.64,-0.1348999999999999
4072,gpt-3.5-turbo-0125,Atheist,accuracy,72.0,0.65,-0.1248999999999999
4073,gpt-3.5-turbo-0125,Atheist,accuracy,73.0,0.62,-0.15489999999999993
4074,gpt-3.5-turbo-0125,Atheist,accuracy,74.0,0.64,-0.1348999999999999
4075,gpt-3.5-turbo-0125,Atheist,accuracy,75.0,0.58,-0.19489999999999996
4076,gpt-3.5-turbo-0125,Atheist,accuracy,76.0,0.63,-0.14489999999999992
4077,gpt-3.5-turbo-0125,Atheist,accuracy,77.0,0.63,-0.14489999999999992
4078,gpt-3.5-turbo-0125,Atheist,accuracy,78.0,0.6599999999999999,-0.1149
4079,gpt-3.5-turbo-0125,Atheist,accuracy,79.0,0.62,-0.15489999999999993
4080,gpt-3.5-turbo-0125,Atheist,accuracy,80.0,0.64,-0.1348999999999999
4081,gpt-3.5-turbo-0125,Atheist,accuracy,81.0,0.61,-0.16489999999999994
4082,gpt-3.5-turbo-0125,Atheist,accuracy,82.0,0.62,-0.15489999999999993
4083,gpt-3.5-turbo-0125,Atheist,accuracy,83.0,0.63,-0.14489999999999992
4084,gpt-3.5-turbo-0125,Atheist,accuracy,84.0,0.61,-0.16489999999999994
4085,gpt-3.5-turbo-0125,Atheist,accuracy,85.0,0.61,-0.16489999999999994
4086,gpt-3.5-turbo-0125,Atheist,accuracy,86.0,0.62,-0.15489999999999993
4087,gpt-3.5-turbo-0125,Atheist,accuracy,87.0,0.62,-0.15489999999999993
4088,gpt-3.5-turbo-0125,Atheist,accuracy,88.0,0.65,-0.1248999999999999
4089,gpt-3.5-turbo-0125,Atheist,accuracy,89.0,0.64,-0.1348999999999999
4090,gpt-3.5-turbo-0125,Atheist,accuracy,90.0,0.61,-0.16489999999999994
4091,gpt-3.5-turbo-0125,Atheist,accuracy,91.0,0.64,-0.1348999999999999
4092,gpt-3.5-turbo-0125,Atheist,accuracy,92.0,0.5900000000000001,-0.18489999999999984
4093,gpt-3.5-turbo-0125,Atheist,accuracy,93.0,0.6599999999999999,-0.1149
4094,gpt-3.5-turbo-0125,Atheist,accuracy,94.0,0.63,-0.14489999999999992
4095,gpt-3.5-turbo-0125,Atheist,accuracy,95.0,0.6,-0.17489999999999994
4096,gpt-3.5-turbo-0125,Atheist,accuracy,96.0,0.63,-0.14489999999999992
4097,gpt-3.5-turbo-0125,Atheist,accuracy,97.0,0.63,-0.14489999999999992
4098,gpt-3.5-turbo-0125,Atheist,accuracy,98.0,0.5900000000000001,-0.18489999999999984
4099,gpt-3.5-turbo-0125,Atheist,accuracy,99.0,0.5900000000000001,-0.18489999999999984
4100,gpt-3.5-turbo-0125,Religious,accuracy,0.0,0.7,-0.07489999999999997
4101,gpt-3.5-turbo-0125,Religious,accuracy,1.0,0.67,-0.10489999999999988
4102,gpt-3.5-turbo-0125,Religious,accuracy,2.0,0.65,-0.1248999999999999
4103,gpt-3.5-turbo-0125,Religious,accuracy,3.0,0.6599999999999999,-0.1149
4104,gpt-3.5-turbo-0125,Religious,accuracy,4.0,0.6599999999999999,-0.1149
4105,gpt-3.5-turbo-0125,Religious,accuracy,5.0,0.67,-0.10489999999999988
4106,gpt-3.5-turbo-0125,Religious,accuracy,6.0,0.67,-0.10489999999999988
4107,gpt-3.5-turbo-0125,Religious,accuracy,7.0,0.6799999999999999,-0.09489999999999998
4108,gpt-3.5-turbo-0125,Religious,accuracy,8.0,0.65,-0.1248999999999999
4109,gpt-3.5-turbo-0125,Religious,accuracy,9.0,0.6599999999999999,-0.1149
4110,gpt-3.5-turbo-0125,Religious,accuracy,10.0,0.67,-0.10489999999999988
4111,gpt-3.5-turbo-0125,Religious,accuracy,11.0,0.7,-0.07489999999999997
4112,gpt-3.5-turbo-0125,Religious,accuracy,12.0,0.7,-0.07489999999999997
4113,gpt-3.5-turbo-0125,Religious,accuracy,13.0,0.64,-0.1348999999999999
4114,gpt-3.5-turbo-0125,Religious,accuracy,14.0,0.6900000000000001,-0.08489999999999986
4115,gpt-3.5-turbo-0125,Religious,accuracy,15.0,0.6900000000000001,-0.08489999999999986
4116,gpt-3.5-turbo-0125,Religious,accuracy,16.0,0.6599999999999999,-0.1149
4117,gpt-3.5-turbo-0125,Religious,accuracy,17.0,0.64,-0.1348999999999999
4118,gpt-3.5-turbo-0125,Religious,accuracy,18.0,0.72,-0.05489999999999995
4119,gpt-3.5-turbo-0125,Religious,accuracy,19.0,0.64,-0.1348999999999999
4120,gpt-3.5-turbo-0125,Religious,accuracy,20.0,0.7,-0.07489999999999997
4121,gpt-3.5-turbo-0125,Religious,accuracy,21.0,0.67,-0.10489999999999988
4122,gpt-3.5-turbo-0125,Religious,accuracy,22.0,0.67,-0.10489999999999988
4123,gpt-3.5-turbo-0125,Religious,accuracy,23.0,0.71,-0.06489999999999996
4124,gpt-3.5-turbo-0125,Religious,accuracy,24.0,0.6599999999999999,-0.1149
4125,gpt-3.5-turbo-0125,Religious,accuracy,25.0,0.67,-0.10489999999999988
4126,gpt-3.5-turbo-0125,Religious,accuracy,26.0,0.63,-0.14489999999999992
4127,gpt-3.5-turbo-0125,Religious,accuracy,27.0,0.6799999999999999,-0.09489999999999998
4128,gpt-3.5-turbo-0125,Religious,accuracy,28.0,0.65,-0.1248999999999999
4129,gpt-3.5-turbo-0125,Religious,accuracy,29.0,0.67,-0.10489999999999988
4130,gpt-3.5-turbo-0125,Religious,accuracy,30.0,0.64,-0.1348999999999999
4131,gpt-3.5-turbo-0125,Religious,accuracy,31.0,0.67,-0.10489999999999988
4132,gpt-3.5-turbo-0125,Religious,accuracy,32.0,0.6900000000000001,-0.08489999999999986
4133,gpt-3.5-turbo-0125,Religious,accuracy,33.0,0.67,-0.10489999999999988
4134,gpt-3.5-turbo-0125,Religious,accuracy,34.0,0.67,-0.10489999999999988
4135,gpt-3.5-turbo-0125,Religious,accuracy,35.0,0.65,-0.1248999999999999
4136,gpt-3.5-turbo-0125,Religious,accuracy,36.0,0.67,-0.10489999999999988
4137,gpt-3.5-turbo-0125,Religious,accuracy,37.0,0.65,-0.1248999999999999
4138,gpt-3.5-turbo-0125,Religious,accuracy,38.0,0.65,-0.1248999999999999
4139,gpt-3.5-turbo-0125,Religious,accuracy,39.0,0.61,-0.16489999999999994
4140,gpt-3.5-turbo-0125,Religious,accuracy,40.0,0.63,-0.14489999999999992
4141,gpt-3.5-turbo-0125,Religious,accuracy,41.0,0.65,-0.1248999999999999
4142,gpt-3.5-turbo-0125,Religious,accuracy,42.0,0.64,-0.1348999999999999
4143,gpt-3.5-turbo-0125,Religious,accuracy,43.0,0.65,-0.1248999999999999
4144,gpt-3.5-turbo-0125,Religious,accuracy,44.0,0.67,-0.10489999999999988
4145,gpt-3.5-turbo-0125,Religious,accuracy,45.0,0.6900000000000001,-0.08489999999999986
4146,gpt-3.5-turbo-0125,Religious,accuracy,46.0,0.64,-0.1348999999999999
4147,gpt-3.5-turbo-0125,Religious,accuracy,47.0,0.6799999999999999,-0.09489999999999998
4148,gpt-3.5-turbo-0125,Religious,accuracy,48.0,0.6799999999999999,-0.09489999999999998
4149,gpt-3.5-turbo-0125,Religious,accuracy,49.0,0.63,-0.14489999999999992
4150,gpt-3.5-turbo-0125,Religious,accuracy,50.0,0.65,-0.1248999999999999
4151,gpt-3.5-turbo-0125,Religious,accuracy,51.0,0.61,-0.16489999999999994
4152,gpt-3.5-turbo-0125,Religious,accuracy,52.0,0.6599999999999999,-0.1149
4153,gpt-3.5-turbo-0125,Religious,accuracy,53.0,0.6799999999999999,-0.09489999999999998
4154,gpt-3.5-turbo-0125,Religious,accuracy,54.0,0.67,-0.10489999999999988
4155,gpt-3.5-turbo-0125,Religious,accuracy,55.0,0.63,-0.14489999999999992
4156,gpt-3.5-turbo-0125,Religious,accuracy,56.0,0.6900000000000001,-0.08489999999999986
4157,gpt-3.5-turbo-0125,Religious,accuracy,57.0,0.6599999999999999,-0.1149
4158,gpt-3.5-turbo-0125,Religious,accuracy,58.0,0.6900000000000001,-0.08489999999999986
4159,gpt-3.5-turbo-0125,Religious,accuracy,59.0,0.67,-0.10489999999999988
4160,gpt-3.5-turbo-0125,Religious,accuracy,60.0,0.64,-0.1348999999999999
4161,gpt-3.5-turbo-0125,Religious,accuracy,61.0,0.65,-0.1248999999999999
4162,gpt-3.5-turbo-0125,Religious,accuracy,62.0,0.67,-0.10489999999999988
4163,gpt-3.5-turbo-0125,Religious,accuracy,63.0,0.6599999999999999,-0.1149
4164,gpt-3.5-turbo-0125,Religious,accuracy,64.0,0.64,-0.1348999999999999
4165,gpt-3.5-turbo-0125,Religious,accuracy,65.0,0.6599999999999999,-0.1149
4166,gpt-3.5-turbo-0125,Religious,accuracy,66.0,0.7,-0.07489999999999997
4167,gpt-3.5-turbo-0125,Religious,accuracy,67.0,0.7,-0.07489999999999997
4168,gpt-3.5-turbo-0125,Religious,accuracy,68.0,0.64,-0.1348999999999999
4169,gpt-3.5-turbo-0125,Religious,accuracy,69.0,0.62,-0.15489999999999993
4170,gpt-3.5-turbo-0125,Religious,accuracy,70.0,0.65,-0.1248999999999999
4171,gpt-3.5-turbo-0125,Religious,accuracy,71.0,0.6799999999999999,-0.09489999999999998
4172,gpt-3.5-turbo-0125,Religious,accuracy,72.0,0.65,-0.1248999999999999
4173,gpt-3.5-turbo-0125,Religious,accuracy,73.0,0.6599999999999999,-0.1149
4174,gpt-3.5-turbo-0125,Religious,accuracy,74.0,0.65,-0.1248999999999999
4175,gpt-3.5-turbo-0125,Religious,accuracy,75.0,0.65,-0.1248999999999999
4176,gpt-3.5-turbo-0125,Religious,accuracy,76.0,0.6900000000000001,-0.08489999999999986
4177,gpt-3.5-turbo-0125,Religious,accuracy,77.0,0.6900000000000001,-0.08489999999999986
4178,gpt-3.5-turbo-0125,Religious,accuracy,78.0,0.6900000000000001,-0.08489999999999986
4179,gpt-3.5-turbo-0125,Religious,accuracy,79.0,0.65,-0.1248999999999999
4180,gpt-3.5-turbo-0125,Religious,accuracy,80.0,0.6900000000000001,-0.08489999999999986
4181,gpt-3.5-turbo-0125,Religious,accuracy,81.0,0.6900000000000001,-0.08489999999999986
4182,gpt-3.5-turbo-0125,Religious,accuracy,82.0,0.6900000000000001,-0.08489999999999986
4183,gpt-3.5-turbo-0125,Religious,accuracy,83.0,0.6799999999999999,-0.09489999999999998
4184,gpt-3.5-turbo-0125,Religious,accuracy,84.0,0.6799999999999999,-0.09489999999999998
4185,gpt-3.5-turbo-0125,Religious,accuracy,85.0,0.67,-0.10489999999999988
4186,gpt-3.5-turbo-0125,Religious,accuracy,86.0,0.62,-0.15489999999999993
4187,gpt-3.5-turbo-0125,Religious,accuracy,87.0,0.6799999999999999,-0.09489999999999998
4188,gpt-3.5-turbo-0125,Religious,accuracy,88.0,0.6799999999999999,-0.09489999999999998
